SurvID_1,x2_1,x2_2,x2_3,x2_4,x2_5,x2_6,x2_7,x2_8,x2_9,x2_10,x2_11,x2_12,x2_13,x2_14,x2_15,x2_16,x2_17,x2_18,x2_19,x2_20,x2_21,x2_22,gender,race,instate,college
2423,3,3,4,1,2,4,1,0,3,2,3,4,4,4,3,1,4,4,2,4,3,4,Female,Asian:U.S.,N,BSOS
2424,3,2,3,3,2,3,3,2,1,1,3,3,4,4,3,1,2,4,4,4,2,3,Male,White:U.S.,N,EXST
2425,3,3,1,1,1,4,2,2,3,3,4,3,3,4,4,1,1,3,3,3,4,4,Female,White:U.S.,N,ENGR
2426,3,3,3,2,2,3,3,3,3,3,2,2,2,4,4,3,1,2,4,4,3,3,Female,White:U.S.,N,EXST
2427,4,3,3,3,2,4,4,4,4,4,4,4,1,4,4,2,2,4,3,4,3,4,Female,White:U.S.,N,CMNS
2428,2,3,3,2,1,2,3,3,3,3,4,3,2,4,4,2,3,3,3,3,4,4,Female,Foreign,N,EXST
2429,2,3,3,3,2,4,2,2,2,3,4,4,1,4,2,0,2,4,4,3,3,2,Male,Foreign,N,EXST
2430,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,2,2,0,0,2,3,3,Female,Foreign,N,UGST
2431,3,4,3,3,3,3,4,3,4,4,4,3,4,4,3,2,3,4,3,4,4,4,Female,Foreign,N,UGST
2432,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,2,3,2,3,3,2,Female,Foreign,N,CMNS
2433,4,3,3,4,3,4,2,2,0,4,4,3,4,4,4,4,4,4,4,4,2,4,Female,Asian:U.S.,Y,ENGR
2434,2,3,2,3,2,4,4,3,4,1,1,3,2,4,3,2,1,2,3,3,3,3,Female,White:U.S.,N,UGST
2435,3,1,1,1,0,3,3,3,1,2,1,3,1,4,2,0,0,2,1,1,0,3,Female,White:U.S.,N,ENGR
2436,4,2,2,3,3,3,3,3,3,2,2,4,0,4,4,3,1,4,3,2,2,2,Male,White:U.S.,N,EXST
2437,3,3,3,2,4,3,3,1,3,2,2,2,4,4,2,3,3,2,1,3,3,4,Female,White:U.S.,N,BSOS
2438,3,3,2,1,2,4,4,3,3,3,4,3,1,4,3,3,2,3,4,2,3,3,Female,Unknown:U.S.,Y,CMNS
2439,2,4,3,3,3,2,3,3,1,3,3,3,0,4,2,1,2,4,4,3,2,3,Female,White:U.S.,N,CMNS
2440,3,3,2,2,3,3,3,1,3,3,2,3,1,4,3,3,2,3,3,3,3,3,Female,White:U.S.,N,BMGT
2441,2,4,4,4,3,4,3,2,3,2,1,4,1,4,3,3,3,3,3,3,3,3,Male,White:U.S.,Y,BSOS
2442,3,3,3,2,2,3,3,3,4,3,4,4,0,4,3,3,2,4,2,3,3,4,Male,White:U.S.,N,BSOS
2443,4,4,3,3,2,3,3,3,3,3,4,4,2,4,4,4,3,4,4,4,4,4,Female,White:U.S.,Y,BSOS
2444,4,3,4,3,4,4,4,4,3,3,2,3,3,2,2,1,3,4,4,3,4,3,Male,Black or African American:U.S.,N,ENGR
2445,3,3,3,3,2,3,0,0,1,2,2,3,2,3,3,3,2,3,3,1,2,3,Male,White:U.S.,N,ENGR
2446,4,4,4,2,3,4,4,2,1,4,2,1,0,4,4,2,2,3,4,3,4,4,Male,Hispanic:U.S.,Y,UGST
2447,4,3,3,2,1,4,4,3,3,4,1,3,1,4,4,4,4,4,4,4,4,4,Female,Black or African American:U.S.,Y,SPHL
2448,3,3,2,2,2,3,3,3,3,3,1,2,1,4,4,3,3,4,4,4,3,3,Female,White:U.S.,N,JOUR
2449,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,1,3,3,3,3,3,3,Female,White:U.S.,N,EXST
2450,3,3,3,3,3,3,3,3,3,2,4,3,1,4,4,3,2,3,3,3,3,3,Male,Asian:U.S.,Y,CMNS
2451,2,3,3,2,2,4,4,4,2,3,4,2,1,4,2,1,3,2,2,2,3,4,Male,White:U.S.,N,BMGT
2452,2,4,4,1,4,3,3,3,4,4,3,3,3,4,4,3,3,2,4,4,4,4,Female,White:U.S.,N,UGST
2453,4,3,3,3,4,4,4,3,4,4,4,3,4,4,2,3,3,4,4,4,4,4,Male,Black or African American:U.S.,N,SPHL
2454,3,3,3,3,2,3,1,1,3,1,1,4,1,3,3,1,2,3,3,2,3,4,Female,Asian:U.S.,Y,CMNS
2455,3,3,4,2,3,4,4,4,4,4,2,3,0,4,3,1,1,4,4,3,4,4,Female,White:U.S.,N,CMNS
2456,3,3,2,3,3,3,3,3,3,2,4,2,2,4,3,1,1,3,2,1,3,3,Female,Asian:U.S.,N,CMNS
2457,4,3,3,2,2,3,0,0,0,0,1,2,1,4,4,0,2,0,1,4,2,2,Male,White:U.S.,N,EXST
2458,3,3,3,2,2,3,3,3,4,4,1,2,4,4,4,3,3,3,3,3,3,3,Male,White:U.S.,N,BMGT
2459,4,4,3,4,4,4,3,1,4,4,1,4,2,4,4,3,2,4,4,4,4,4,Female,White:U.S.,N,EDUC
2460,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,Male,White:U.S.,N,BSOS
2461,2,4,4,3,3,4,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,4,Female,White:U.S.,N,BSOS
2462,3,4,3,4,3,4,2,2,3,3,2,3,1,4,4,4,3,3,3,3,3,3,Female,Hispanic:U.S.,N,EXST
2463,2,3,4,0,1,4,1,2,4,4,3,4,4,4,1,0,2,0,3,3,2,2,Male,White:U.S.,Y,EXST
2464,4,4,4,3,4,4,0,0,4,4,4,2,1,4,4,3,3,4,3,4,4,4,Female,Asian:U.S.,Y,CMNS
2465,2,4,3,3,1,3,2,3,4,3,3,3,3,4,3,2,2,4,4,4,3,3,Female,White:U.S.,N,EXST
2466,3,2,1,2,1,3,1,1,3,2,0,2,2,4,1,0,1,0,0,1,2,3,Female,White:U.S.,N,UGST
2467,3,3,4,3,3,4,4,4,4,4,3,3,3,4,4,1,3,4,4,3,3,4,Female,White:U.S.,Y,CMNS
2468,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,3,3,3,4,3,4,Male,Asian:U.S.,N,EXST
2469,2,3,3,3,2,3,1,1,3,3,2,3,2,4,1,2,1,3,3,2,3,3,Male,White:U.S.,Y,UGST
2470,3,3,4,3,4,4,4,3,4,4,4,3,1,4,3,2,3,4,4,3,3,3,Male,White:U.S.,Y,CMNS
2471,3,3,3,2,2,3,3,3,3,1,3,3,1,4,4,4,3,3,2,3,3,3,Female,Two or More:U.S.,Y,ENGR
2472,4,3,3,3,2,3,3,3,4,4,2,2,3,4,4,1,2,4,4,3,2,3,Female,Two or More:U.S.,Y,EDUC
2473,4,4,4,3,3,4,4,3,4,4,2,3,1,4,4,4,3,0,0,3,3,3,Female,White:U.S.,Y,EXST
2474,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,Male,Asian:U.S.,Y,EXST
2475,4,1,0,0,2,4,3,2,4,4,4,0,4,4,4,4,2,4,4,0,0,0,Male,Asian:U.S.,Y,CMNS
2476,3,3,2,2,2,3,3,2,4,2,3,1,4,4,3,2,2,4,2,2,2,4,Female,Black or African American:U.S.,Y,BSOS
2477,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,4,4,4,4,4,4,Male,Asian:U.S.,Y,UGST
2478,2,2,4,2,1,4,4,4,4,4,3,2,3,4,1,0,0,4,4,0,0,3,Female,Black or African American:U.S.,Y,CMNS
2479,3,3,2,2,1,3,3,1,4,1,4,3,3,4,4,3,1,4,4,3,3,4,Female,Asian:U.S.,Y,CMNS
2480,3,4,3,1,4,4,4,4,2,2,3,2,2,4,4,1,1,2,2,3,4,2,Male,Black or African American:U.S.,Y,UGST
2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Two or More:U.S.,Y,CMNS
2482,3,3,2,2,3,3,3,3,3,3,4,3,2,4,3,1,2,2,1,2,3,2,Female,Asian:U.S.,Y,CMNS
2483,2,3,2,2,3,4,4,3,3,2,1,3,1,4,3,2,2,1,2,3,3,3,Male,White:U.S.,Y,BMGT
2484,2,1,1,1,0,1,4,4,4,4,0,3,1,4,3,3,0,4,4,2,3,3,Male,White:U.S.,Y,ENGR
2485,4,4,4,2,3,4,3,3,4,4,2,2,1,4,4,1,2,2,2,3,2,3,Male,Black or African American:U.S.,Y,UGST
2486,3,4,4,2,2,3,1,1,1,1,1,3,4,4,2,1,3,4,4,1,1,2,Male,White:U.S.,Y,EXST
2487,3,2,3,3,3,3,1,3,3,3,2,3,1,3,3,3,3,3,3,2,3,3,Male,White:U.S.,Y,CMNS
2488,3,2,2,1,3,4,3,3,2,3,1,3,4,4,2,3,2,2,2,2,3,3,Male,Asian:U.S.,Y,EXST
2489,3,3,3,2,3,3,2,3,2,3,3,3,2,4,4,3,4,4,3,3,3,4,Female,Hispanic:U.S.,Y,ARHU
2490,3,3,3,3,3,4,3,1,3,3,2,3,2,4,3,3,3,0,1,2,2,4,Male,Hispanic:U.S.,Y,UGST
2491,2,3,2,4,2,4,3,1,2,4,3,3,3,4,4,3,3,4,1,1,3,4,Male,White:U.S.,Y,ENGR
2492,3,3,3,1,2,2,3,3,4,4,3,2,3,4,3,3,2,4,4,4,3,4,Female,Black or African American:U.S.,Y,CMNS
2493,3,4,4,3,3,4,3,1,3,3,3,3,1,4,4,2,3,1,1,4,4,4,Female,White:U.S.,Y,BMGT
2494,4,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,Female,White:U.S.,Y,CMNS
2495,4,4,3,4,4,4,4,4,4,4,2,3,3,4,4,1,1,4,4,3,4,4,Female,White:U.S.,Y,EXST
2496,4,3,3,2,4,4,3,3,4,4,4,3,2,4,4,2,3,4,4,4,4,4,Male,Asian:U.S.,Y,UGST
2497,2,3,4,3,3,3,0,0,4,3,1,3,0,4,3,1,2,0,0,2,4,4,Female,White:U.S.,Y,UGST
2498,2,3,4,1,1,3,1,1,4,1,4,3,4,4,3,3,1,4,3,2,3,3,Female,Asian:U.S.,Y,ENGR
2499,3,2,3,1,2,3,3,1,2,1,3,2,1,3,3,1,2,1,1,2,3,3,Female,White:U.S.,Y,UGST
2500,4,3,3,2,3,4,4,3,3,3,1,3,2,4,3,3,3,3,3,3,2,3,Male,Black or African American:U.S.,Y,BMGT
2501,3,3,3,2,2,3,1,1,3,3,1,3,1,4,4,1,2,0,0,3,3,3,Female,Two or More:U.S.,Y,EXST
2502,2,4,2,3,1,1,1,1,1,1,1,3,1,3,2,2,1,1,3,2,2,2,Male,White:U.S.,Y,EXST
2503,3,2,1,3,3,3,4,3,3,3,3,3,1,3,3,3,0,3,2,2,3,3,Female,Asian:U.S.,Y,CMNS
2504,2,1,2,2,2,2,3,3,2,3,1,3,0,4,2,4,2,4,4,2,4,4,Female,White:U.S.,Y,EDUC
2505,3,2,2,3,3,3,4,4,4,4,4,3,1,3,3,2,2,3,3,2,3,3,Male,White:U.S.,Y,CMNS
2506,2,2,2,1,1,3,1,1,3,2,3,2,0,4,2,1,2,2,1,1,1,3,Male,White:U.S.,Y,BMGT
2507,3,4,4,4,3,3,3,2,4,3,3,4,1,4,3,3,3,4,4,3,2,3,Male,Asian:U.S.,Y,CMNS
2508,3,4,4,4,3,4,3,2,4,4,2,4,0,4,4,2,3,3,4,4,3,4,Male,White:U.S.,Y,EXST
2509,4,3,3,3,3,4,2,2,4,4,3,3,3,4,4,3,2,2,2,3,3,3,Female,Hispanic:U.S.,Y,UGST
2510,4,3,4,3,3,4,3,3,4,3,3,4,2,4,3,3,3,4,4,4,3,4,Male,Hispanic:U.S.,Y,CMNS
2511,3,3,3,3,4,4,3,3,4,3,2,3,3,4,4,1,3,2,3,4,4,4,Male,White:U.S.,Y,EXST
2512,2,4,3,3,2,4,1,1,3,2,2,4,0,3,4,3,3,0,1,3,3,2,Male,White:U.S.,Y,UGST
2513,4,4,4,3,3,3,4,4,3,3,4,3,3,4,3,3,3,3,3,3,3,4,Female,Asian:U.S.,Y,CMNS
2514,3,2,3,3,3,3,3,2,3,3,3,3,0,4,3,4,3,4,4,4,4,4,Male,White:U.S.,Y,ENGR
2515,4,4,3,3,2,4,3,3,4,1,2,3,4,4,4,2,3,4,4,4,2,4,Female,Two or More:U.S.,Y,BSOS
2516,4,3,3,1,2,3,4,1,4,4,1,3,3,4,4,3,2,2,3,3,4,4,Female,Asian:U.S.,Y,EXST
2517,3,4,3,2,2,3,3,1,3,2,1,3,2,4,1,1,3,3,3,2,3,3,Male,White:U.S.,Y,EXST
2518,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,3,3,1,1,3,4,4,Male,White:U.S.,Y,EXST
2519,2,3,3,3,2,2,3,3,3,1,4,4,3,4,3,1,1,3,4,3,3,3,Male,Hispanic:U.S.,Y,CMNS
2520,3,3,2,3,3,4,4,2,4,4,3,3,2,4,3,4,1,0,3,0,1,2,Male,White:U.S.,Y,UGST
2521,2,3,1,2,2,2,3,3,1,2,3,3,3,4,3,1,1,0,1,0,2,3,Female,White:U.S.,Y,ENGR
2522,4,4,3,3,3,4,0,0,4,3,3,2,1,4,3,1,3,4,4,2,2,3,Male,Hispanic:U.S.,Y,UGST
2523,2,3,3,3,2,3,3,3,2,3,2,3,1,4,3,2,3,2,1,2,3,3,Female,White:U.S.,Y,CMNS
2524,3,4,2,0,1,3,3,3,1,3,4,4,2,4,4,3,2,4,4,2,2,4,Female,Black or African American:U.S.,Y,CMNS
2525,4,3,3,3,2,4,2,0,2,1,2,4,1,4,3,3,3,4,3,3,3,3,Male,White:U.S.,Y,EXST
2526,1,3,1,2,2,3,4,0,1,3,1,3,0,4,4,0,0,3,3,0,3,4,Male,Asian:U.S.,Y,EXST
2527,3,3,2,3,2,2,3,3,0,1,3,2,1,4,3,2,2,3,4,4,2,2,Female,White:U.S.,Y,CMNS
2528,3,1,2,3,1,4,4,1,3,1,3,2,4,4,3,1,1,2,1,1,1,4,Female,Hispanic:U.S.,Y,BSOS
2529,3,3,2,2,2,4,4,4,4,4,4,3,4,4,3,4,2,4,4,3,4,4,Male,Asian:U.S.,Y,EXST
2530,4,4,4,4,4,3,4,4,4,4,3,4,1,4,4,3,3,4,2,3,4,4,Female,White:U.S.,Y,BMGT
2531,3,3,3,3,2,4,3,1,3,3,3,3,1,4,2,3,1,4,4,4,3,4,Male,White:U.S.,Y,UGST
2532,3,3,3,1,1,3,3,2,2,2,3,3,1,4,3,1,3,4,4,3,2,3,Male,White:U.S.,Y,ENGR
2533,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Female,White:U.S.,Y,UGST
2534,1,3,3,2,0,3,4,3,4,3,3,3,3,4,1,2,2,4,3,0,1,3,Male,White:U.S.,Y,ENGR
2535,3,3,3,3,2,3,3,0,1,3,2,2,2,3,3,4,3,3,3,3,2,3,Male,Two or More:U.S.,Y,EXST
2536,3,3,3,2,3,3,3,2,3,3,2,3,2,3,3,1,3,2,2,3,3,3,Female,White:U.S.,Y,EXST
2537,3,3,3,3,3,3,3,3,3,3,4,3,1,4,3,2,1,3,3,3,3,3,Female,Unknown:U.S.,Y,UGST
2538,4,3,3,2,2,2,3,2,4,3,4,4,1,4,4,4,3,3,4,4,3,4,Male,White:U.S.,Y,UGST
2539,4,3,3,3,4,4,1,0,3,3,3,4,0,4,4,2,3,4,4,3,4,4,Male,White:U.S.,Y,ENGR
2540,3,3,3,3,3,4,3,2,3,3,3,3,1,4,3,2,3,3,3,4,2,3,Male,White:U.S.,N,UGST
2541,3,3,3,2,2,2,2,2,3,1,3,3,3,4,4,3,2,3,3,3,2,3,Female,Asian:U.S.,Y,CMNS
2542,4,3,3,4,3,4,4,4,4,4,4,4,1,4,3,1,2,0,0,3,4,4,Female,White:U.S.,Y,UGST
2543,4,3,3,3,2,3,4,3,3,3,4,4,0,4,1,1,4,4,3,3,4,4,Female,White:U.S.,Y,BSOS
2544,2,3,3,1,3,4,3,0,0,2,1,3,2,4,2,0,3,4,4,4,3,3,Female,White:U.S.,Y,EXST
2545,3,4,3,2,3,3,3,1,1,1,2,3,2,4,3,2,3,3,2,2,2,3,Male,White:U.S.,Y,CMNS
2546,3,3,3,3,2,3,2,2,3,3,2,3,1,4,2,1,3,2,2,3,3,3,Female,Hispanic:U.S.,Y,EXST
2547,3,2,2,2,3,4,1,3,3,3,3,2,3,4,3,3,1,1,4,1,3,4,Female,White:U.S.,Y,UGST
2548,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Male,Hispanic:U.S.,Y,ENGR
2549,3,3,2,3,3,3,4,4,4,3,2,3,3,4,3,1,1,3,2,2,2,3,Female,Hispanic:U.S.,Y,BSOS
2550,2,3,3,1,0,1,2,2,3,3,0,2,4,4,3,3,3,3,3,3,2,3,Female,White:U.S.,Y,BSOS
2551,3,3,4,3,4,4,4,4,1,3,2,2,1,4,3,3,3,4,4,4,3,4,Male,White:U.S.,Y,BMGT
2552,3,4,2,3,3,2,3,1,3,3,1,2,1,4,4,3,1,0,1,2,3,3,Male,White:U.S.,Y,UGST
2553,4,3,2,1,3,4,4,4,4,4,2,3,2,3,2,1,3,0,3,4,4,4,Male,White:U.S.,Y,EXST
2554,4,4,4,4,4,4,2,2,4,4,0,4,0,4,3,1,3,0,0,3,4,4,Female,White:U.S.,Y,UGST
2555,3,3,2,2,1,4,4,4,4,4,2,4,3,4,3,4,1,2,3,4,4,4,Female,Unknown:U.S.,Y,BMGT
2556,4,2,3,3,3,3,4,3,3,4,0,4,0,4,4,4,2,4,4,4,4,4,Male,White:U.S.,Y,BMGT
2557,3,3,3,2,3,3,3,1,3,3,3,3,1,4,3,3,2,3,3,3,3,3,Female,White:U.S.,Y,ARHU
2558,4,4,3,4,3,4,3,3,2,3,1,2,4,4,4,4,1,3,3,4,3,3,Male,White:U.S.,Y,EXST
2559,3,3,2,3,3,3,2,1,3,1,4,3,1,4,3,2,2,3,3,2,2,3,Female,White:U.S.,Y,ENGR
2560,4,2,3,3,3,3,3,2,3,3,2,3,1,3,3,2,2,1,1,3,2,2,Male,White:U.S.,Y,UGST
2561,4,3,2,3,4,4,4,2,4,3,2,4,4,4,4,3,2,3,3,3,4,4,Male,White:U.S.,Y,UGST
2562,3,3,4,3,3,3,3,2,3,3,2,3,3,4,3,3,3,4,3,3,2,2,Male,White:U.S.,Y,ENGR
2563,2,3,3,4,4,4,4,4,4,4,4,3,3,4,3,4,2,4,4,1,3,4,Male,White:U.S.,Y,CMNS
2564, ,2,3,2,3,3,3,0,3,1,2,1,4,4,4,3,1,4,2,2,2,3,Female,Hispanic:U.S.,Y,AGNR
2565,3,3,3,2,1,3,3,4,4,2,2,2,2,4,2,3,3,4,4,4,4,4,Female,White:U.S.,Y,EDUC
2566,3,3,4,3,2,3,1,1,3,4,2,3,1,4,4,2,1,3,1,3,3,3,Male,White:U.S.,Y,CMNS
2567,3,3,3,2,2,2,3,3,3,1,4,3,1,4,4,2,3,0,0,3,3,4,Male,White:U.S.,Y,UGST
2568,2,3,3,3,4,4,4,1,3,1,1,3,3,3,3,0,3,4,3,3,4,3,Male,White:U.S.,Y,BSOS
2569,2,3,4,2,2,2,0,4,1,3,0,2,1,4,3,3,2,4,4,2,2,4,Female,White:U.S.,Y,BSOS
2570,3,4,4,2,1,3,4,4,4,4,4,1,3,4,4,4,3,4,4,4,2,4,Female,White:U.S.,Y,CMNS
2571,3,3,3,3,3,4,4,3,4,3,2,3,3,4,3,3,3,4,3,2,2,4,Male,White:U.S.,Y,CMNS
2572,3,3,3,2,3,3,3,3,3,3,4,3,1,4,3,1,3,3,3,3,3,4,Female,Asian:U.S.,Y,BSOS
2573,2,2,2,2,2,2,0,0,0,1,2,3,1,4,3,1,1,3,3,1,1,3,Female,Asian:U.S.,Y,EXST
2574,3,3,3,3,2,3,3,3,3,3,2,2,2,4,2,2,2,3,3,3,3,3,Male,Hispanic:U.S.,Y,UGST
2575,3,3,2,3,3,3,1,1,3,3,4,2,3,4,4,2,4,4,4,4,3,4,Female,White:U.S.,Y,EXST
2576,2,3,1,2,1,1,3,3,3,1,4,1,4,4,2,1,0,2,1,1,1,3,Female,Two or More:U.S.,Y,ARCH
2577,3,3,3,3,1,3,3,4,3,1,3,3,1,4,3,4,3,3,1,3,4,4,Male,White:U.S.,Y,CMNS
2578,4,3,3,1,3,2,3,3,1, ,1,4,4,4,4,1,1,3,3,3,3,3,Female,Two or More:U.S.,Y,ARHU
2579,3,3,2,2,2,4,3,1,3,2,4,2,2,4,2,2,2,4,3,2,4,4,Female,Black or African American:U.S.,Y,SPHL
2580,4,4,4,4,4,4,4,0,4,4,4,4,2,4,4,4,3,4,4,4,4,4,Male,White:U.S.,Y,EXST
2581,4,3,4,4,4,4,0,0,3,3,2,4,1,4,4,3,3,4,4,4,2,4,Female,White:U.S.,Y,BSOS
2582,2,3,2,2,1,3,1,1,3,3,4,3,0,4,3,1,0,3,2,2,3,3,Female,White:U.S.,Y,CMNS
2583,3,3,3,3,2,3,3,3,3,3,4,4,3,4,4,1,3,4,4,4,3,4,Female,Hispanic:U.S.,Y,EXST
2584,3,3,3,3,2,3,3,2,3,2,3,3,1,4,2,2,2,1,3,2,3,3,Male,White:U.S.,Y,EXST
2585,3,3,3,3,3,3,4,4,4,4,2,3,1,3,3,2,3,1,1,2,3,4,Male,White:U.S.,Y,UGST
2586,3,4,3,2,3,2,4,4,2,3,1,3,1,4,4,0,3,4,4,2,2,3,Female,Black or African American:U.S.,Y,BMGT
2587,3,3,3,2,2,4,3,1,1,3,2,2,4,4,1,1,1,3,3,3,2,4,Female,Asian:U.S.,Y,EXST
2588,4,3,3,3,2,3,1,1,3,3,2,3,2,4,4,4,2,2,3,2,3,3,Female,White:U.S.,Y,EXST
2589,3,3,3,1,0,3,4,1,3,3,2,3,4,4,1,0,3,1,0,3,3,3,Female,Black or African American:U.S.,Y,EXST
2590,2,1,1,1, ,3,3,3,3,3,1,2,3,3,2,0,0,2,1,0,2,3,Female,Asian:U.S.,Y,EXST
2591,3,2,3,1,3,3,1,2,1,1,1,3,1,3,4,3,2,0,2,2,3,3,Male,White:U.S.,Y,EXST
2592,3,2,2,2,2,3,3,1,3,3,4,3,4,4,1,1,1,3,3,2,1,3,Female,Asian:U.S.,Y,CMNS
2593,4,3,3,3,2,3,2,1,2,4,4,3,2,4,4,2,2,4,3,2,3,3,Female,Hispanic:U.S.,Y,ENGR
2594,4,4,3,4,2,3,4,4,4,4,2,2,2,4,3,1,1,3,3,3,4,4,Female,White:U.S.,Y,UGST
2595,2,2,2,3,2,3,3,2,3,3,3,3,3,4,4,4,1,3,3,3,3,3,Female,Asian:U.S.,Y,UGST
2596,3,4,2,3,2,3,3,3,1,1,3,4,1,4,4,3,1,3,3,3,4,4,Female,Asian:U.S.,Y,EXST
2597,3,3,3,2,2,3,1,1,4,3,2,2,2,4,3,2,2,3,2,3,2,3,Female,Hispanic:U.S.,Y,BSOS
2598,3,4,3,4,3,4,4,3,4,4,4,3,1,4,4,4,3,4,4,4,4,4,Female,White:U.S.,N,AGNR
2599,3,3,2,2,2,4,3,3,3,2,4,4,2,4,3,3,2,4,3,2,4,2,Male,White:U.S.,Y,ENGR
2600,3,3,3,3,2,4,2,2,3,4,0,3,4,4,2,2,2,4,4,2,3,3,Female,Asian:U.S.,Y,EDUC
2601,3,3,3,3,3,3,1,1,3,3,3,4,3,4,1,0,1,3,3,1,3,3,Male,White:U.S.,Y,BSOS
2602,3,2,3,2,2,2,3,2,2,3,2,2,1,4,3,2,3,2,4,3,2,2,Female,White:U.S.,N,BSOS
2603,3,3,3,4,2,4,4,0,4,4,3,4,3,2,3,2,2,4,4,4,3,3,Male,White:U.S.,N,EXST
2604,3,4,4,3,2,3,3,3,1,1,1,2,0,4,4,3,3,3,3,3,2,4,Female,White:U.S.,N,BMGT
2605,3,3,3,2,3,3,2,2,4,3,4,2,1,4,1,3,3,1,1,3,3,4,Female,White:U.S.,Y,UGST
2606,3,4,4,2,3,4,4,1,3,2,3,4,3,4,4,4,2,4,4,4,4,4,Male,Asian:U.S.,Y,UGST
2607,3,3,2,2,1,3,2,3,4,4,2,4,2,3,2,3,2,3,3,2,2,3,Male,White:U.S.,Y,UGST
2608,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,4,4,2,1,4,Male,White:U.S.,N,EXST
2609,3,4,4,2,2,3,3,3,4,4,4,2,4,4,3,3,3,4,4,3,4,3,Female,White:U.S.,Y,EXST
2610,3,3,3,2,2,3,1,1,3,1,1,3,2,4,2,3,2,3,3,3,4,3,Male,Asian:U.S.,Y,BMGT
2611,3,3,3,3,2,2,1,1,3,3,2,2,1,4,3,2,2,0,1,3,3,3,Female,White:U.S.,Y,EXST
2612,3,3,3,3,2,2,3,3,1,1,2,2,1,4,4,3,2,2,1,2,3,3,Female,White:U.S.,Y,EXST
2613,2,2,1,1,1,4,1,1,1,0,4,3,2,4,3,4,1,3,3,2,4,4,Male,Black or African American:U.S.,Y,UGST
2614,3,3,3,3,3,3,3,2,3,2,4,2,4,3,3,2,4,3,2,3,4,4,Female,White:U.S.,N,EXST
2615,3,3,3,4,3,3,3,3,1,3,1,3,1,3,3,2,3,3,4,4,3,3,Female,White:U.S.,N,EXST
2616,3,3,4,4,4,4,4,4,4,3,2,3,1,4,3,3,3,4,4,4,4,4,Male,White:U.S.,N,JOUR
2617,3,4,4,3,3,3,2,2,3,3,1,3,0,4,4,3,3,1,1,3,3,3,Male,White:U.S.,N,EXST
2618,3,3,3,3,3,4,4,4,4,2,2,4,4,4,4,4,3,4,4,3,4,4,Female,Two or More:U.S.,Y,AGNR
2619,3,2,2,2,3,3,3,0,3,1,2,3,0,4,3,0,1,4,4,2,3,4,Male,White:U.S.,N,EXST
2620,2,2,3,2,2,2,3,2,3,3,4,3,2,4,3,3,3,4,3,4,3,3,Female,White:U.S.,Y,CMNS
2621,3,4,4,3,2,3,3,0,3,1,3,3,4,4,3,1,3,3,3,3,3,3,Female,White:U.S.,N,EXST
2622,3,2,1,4,4,4,4,1,4,3,4,2,0,4,4,1,1,1,2,3,4,4,Female,White:U.S.,Y,UGST
2623,3,2,4,4,2,4,4,2,4,4,3,3,2,4,3,3,3,4,4,2,3,4,Male,Two or More:U.S.,N,EXST
2624,3,3,3,3,2,2,3,1,0,0,1,2,4,4,1,2,3,3,3,2,2,3,Female,Black or African American:U.S.,Y,ARHU
2625,3,3,3,3,3,4,3,2,3,4,3,2,3,3,3,4,3,4,4,3,4,3,Female,Two or More:U.S.,N,CMNS
2626,3,4,4,2,2,3,0,3,4,4,4,4,3,4,4,4,4,2,2,4,2,3,Male,White:U.S.,Y,ENGR
2627,2,3,3,1,0,3,3,2,1,2,2,2,2,3,3,3,1,2,2,2,1,1,Male,Asian:U.S.,Y,EXST
2628,3,1,2,1,1,3,2,0,1,2,4,3,0,3,3,2,2,3,2,2,2,2,Male,Black or African American:U.S.,N,CMNS
2629,3,3,3,1,3,3,3,3,3,1,2,4,2,4,4,3,2,4,4,4,3,3,Female,Hispanic:U.S.,Y,CMNS
2630,1,4,4,2,2,4,4,1,1,1,3,4,3,3,2,3,3,4,3,3,2,3,Male,White:U.S.,N,ENGR
2631,2,4,4,2,4,3,4,2,0,1,4,3,4,4,4,4,4,4,4,4,4,4,Male,Hispanic:U.S.,Y,ENGR
2632,3,3,3,3,2,4,3,1,3,2,1,3,2,4,3,0,3,2,3,2,2,4,Female,White:U.S.,Y,EXST
2633,3,3,3,3,2,3,4,4,3,3,2,2,2,4,3,3,2,3,3,3,4,4,Female,Foreign,Y,EXST
2634,3,3,3,2,2,3,3,3,3,3,2,2,2,4,3,1,3,3,3,2,2,2,Female,Hispanic:U.S.,Y,EXST
